Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","0.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","0.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","5.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","6.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","7.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","7.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","7.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","7.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","7.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","6.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","7.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","5.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","5.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","6.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","5.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","4.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","5.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","4.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","3.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","5.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","6.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","7.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","7.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","7.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","7.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","7.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","8.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","7.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","7.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","7.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","5.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","6.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","5.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","4.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","5.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","4.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","3.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","6.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","5.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","6.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","7.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","6.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","7.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","7.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","7.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","6.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","6.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","6.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","5.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","5.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","6.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","5.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","4.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","5.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","4.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","3.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","million No","1.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","million No","1.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","million No","1.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","million No","2.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","million No","2.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","million No","2.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","2.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","2.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","2.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","2.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","2.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","2.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20142016","2014-2016","million No","0.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20142016","2014-2016","million No","0.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20142016","2014-2016","million No","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20152017","2015-2017","million No","0.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20152017","2015-2017","million No","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20152017","2015-2017","million No","1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","0.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","0.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","0.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20142016","2014-2016","million No","0.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20142016","2014-2016","million No","0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20142016","2014-2016","million No","0.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20152017","2015-2017","million No","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20152017","2015-2017","million No","0.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20152017","2015-2017","million No","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","0.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","0.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","0.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
